2025-11-17 06:54:35,659 - INFO - 正在连接Milvus: 127.0.0.1:54104
2025-11-17 10:49:45,593 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:45,638 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:45,688 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:45,775 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:45,817 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:45,945 - INFO - 成功插入 50 条记录，插入ID: 50
2025-11-17 10:49:45,948 - INFO - 批次 2 处理完成
2025-11-17 10:49:45,948 - INFO - 处理批次 3，记录数: 1
2025-11-17 10:49:45,995 - INFO - 成功获取文本embedding，维度: 1024
2025-11-17 10:49:46,008 - INFO - 成功插入 1 条记录，插入ID: 1
2025-11-17 10:49:46,010 - INFO - 批次 3 处理完成
2025-11-17 10:49:46,010 - INFO - 所有数据插入完成
2025-11-17 10:49:46,012 - INFO - 等待索引构建完成...
2025-11-17 10:49:46,013 - INFO - 集合 intention 已加载到内存
2025-11-17 10:49:46,014 - INFO - 意图识别训练数据导入完成
2025-11-17 10:50:23,902 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-17 10:50:24,530 - INFO - 集合包含 101 个实体
2025-11-17 10:50:24,531 - INFO - 成功连接到Milvus Lite集合: intention
2025-11-17 10:50:24,532 - INFO - 集合包含 101 个实体
2025-11-17 10:50:24,532 - INFO - Milvus Lite连接测试成功
2025-11-17 10:50:24,533 - INFO - 开始RAG查询: 今天天气怎么样？
2025-11-17 10:50:24,533 - INFO - 正在获取查询向量...
2025-11-17 10:50:24,588 - INFO - 集合包含 101 个实体
2025-11-17 10:50:24,588 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:50:24,738 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:24,738 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:24,747 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:50:24,747 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:50:24,747 - INFO - 请求内容: 请回答：今天天气怎么样？...
2025-11-17 10:50:44,880 - INFO - 大模型调用成功
2025-11-17 10:50:44,880 - INFO - 开始并发RAG查询，共 5 个查询，最大并发数: 3
2025-11-17 10:50:44,884 - INFO - 开始RAG查询: 今天天气怎么样？
2025-11-17 10:50:44,885 - INFO - 开始RAG查询: 明天会下雨吗？
2025-11-17 10:50:44,885 - INFO - 正在获取查询向量...
2025-11-17 10:50:44,885 - INFO - 开始RAG查询: 周末天气预报
2025-11-17 10:50:44,885 - INFO - 正在获取查询向量...
2025-11-17 10:50:44,887 - INFO - 正在获取查询向量...
2025-11-17 10:50:45,037 - INFO - 集合包含 101 个实体
2025-11-17 10:50:45,037 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:50:45,037 - INFO - 集合包含 101 个实体
2025-11-17 10:50:45,038 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:50:45,040 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,040 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,040 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,040 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,041 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:50:45,041 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:50:45,041 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:50:45,041 - INFO - 请求内容: 请回答：今天天气怎么样？...
2025-11-17 10:50:45,041 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:50:45,042 - INFO - 请求内容: 请回答：明天会下雨吗？...
2025-11-17 10:50:45,049 - INFO - 集合包含 101 个实体
2025-11-17 10:50:45,050 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:50:45,052 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,052 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:50:45,052 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:50:45,052 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:50:45,053 - INFO - 请求内容: 请回答：周末天气预报...
2025-11-17 10:51:08,909 - INFO - 大模型调用成功
2025-11-17 10:51:08,909 - INFO - 开始RAG查询: 气温变化趋势
2025-11-17 10:51:08,909 - INFO - 查询完成: 明天会下雨吗？...
2025-11-17 10:51:08,909 - INFO - 正在获取查询向量...
2025-11-17 10:51:09,026 - INFO - 集合包含 101 个实体
2025-11-17 10:51:09,026 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:51:09,028 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:51:09,028 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:51:09,029 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:51:09,029 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:51:09,029 - INFO - 请求内容: 请回答：气温变化趋势...
2025-11-17 10:51:26,872 - INFO - 大模型调用成功
2025-11-17 10:51:26,872 - INFO - 开始RAG查询: 空气质量如何？
2025-11-17 10:51:26,872 - INFO - 查询完成: 今天天气怎么样？...
2025-11-17 10:51:26,872 - INFO - 正在获取查询向量...
2025-11-17 10:51:26,984 - INFO - 集合包含 101 个实体
2025-11-17 10:51:26,984 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-17 10:51:26,987 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:51:26,987 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-17 10:51:26,987 - WARNING - 未召回到相关文档，直接生成回答
2025-11-17 10:51:26,987 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-17 10:51:26,988 - INFO - 请求内容: 请回答：空气质量如何？...
2025-11-17 10:51:56,048 - INFO - 大模型调用成功
2025-11-17 10:51:56,049 - INFO - 查询完成: 周末天气预报...
2025-11-17 10:52:51,109 - INFO - 大模型调用成功
2025-11-17 10:52:51,109 - INFO - 查询完成: 空气质量如何？...
2025-11-17 10:53:40,999 - INFO - 大模型调用成功
2025-11-17 10:53:40,999 - INFO - 查询完成: 气温变化趋势...
2025-11-17 10:53:41,002 - INFO - 所有响应已保存到: responses/all_rag_responses_20251117_105341.json
2025-11-17 10:53:41,002 - INFO - 并发RAG查询完成，共处理 5 个查询
2025-11-18 01:44:35,328 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-18 01:44:36,098 - INFO - 集合包含 101 个实体
2025-11-18 01:44:36,098 - INFO - 成功连接到Milvus Lite集合: intention
2025-11-18 01:44:36,100 - INFO - 集合包含 101 个实体
2025-11-18 01:44:36,100 - INFO - Milvus Lite连接测试成功
2025-11-18 01:44:36,100 - INFO - 开始RAG查询: 今天天气怎么样？
2025-11-18 01:44:36,100 - INFO - 正在获取查询向量...
2025-11-18 01:44:36,384 - INFO - 集合包含 101 个实体
2025-11-18 01:44:36,385 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-18 01:44:36,902 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:36,902 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:36,910 - WARNING - 未召回到相关文档，直接生成回答
2025-11-18 01:44:36,910 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-18 01:44:36,910 - INFO - 请求内容: 请回答：今天天气怎么样？...
2025-11-18 01:44:54,559 - INFO - 大模型调用成功
2025-11-18 01:44:54,559 - INFO - 开始并发RAG查询，共 5 个查询，最大并发数: 3
2025-11-18 01:44:54,563 - INFO - 开始RAG查询: 今天天气怎么样？
2025-11-18 01:44:54,564 - INFO - 开始RAG查询: 明天会下雨吗？
2025-11-18 01:44:54,564 - INFO - 正在获取查询向量...
2025-11-18 01:44:54,564 - INFO - 开始RAG查询: 周末天气预报
2025-11-18 01:44:54,564 - INFO - 正在获取查询向量...
2025-11-18 01:44:54,565 - INFO - 正在获取查询向量...
2025-11-18 01:44:54,690 - INFO - 集合包含 101 个实体
2025-11-18 01:44:54,691 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-18 01:44:54,693 - INFO - 集合包含 101 个实体
2025-11-18 01:44:54,693 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-18 01:44:54,694 - INFO - 集合包含 101 个实体
2025-11-18 01:44:54,695 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,695 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-18 01:44:54,695 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,695 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,696 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,697 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,697 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:44:54,698 - WARNING - 未召回到相关文档，直接生成回答
2025-11-18 01:44:54,698 - WARNING - 未召回到相关文档，直接生成回答
2025-11-18 01:44:54,698 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-18 01:44:54,698 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-18 01:44:54,698 - INFO - 请求内容: 请回答：明天会下雨吗？...
2025-11-18 01:44:54,698 - INFO - 请求内容: 请回答：今天天气怎么样？...
2025-11-18 01:44:54,701 - WARNING - 未召回到相关文档，直接生成回答
2025-11-18 01:44:54,702 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-18 01:44:54,702 - INFO - 请求内容: 请回答：周末天气预报...
2025-11-18 01:45:36,881 - INFO - 大模型调用成功
2025-11-18 01:45:36,882 - INFO - 开始RAG查询: 气温变化趋势
2025-11-18 01:45:36,882 - INFO - 查询完成: 今天天气怎么样？...
2025-11-18 01:45:36,882 - INFO - 正在获取查询向量...
2025-11-18 01:45:36,993 - INFO - 集合包含 101 个实体
2025-11-18 01:45:36,993 - INFO - 开始向量搜索，返回 10 个结果...
2025-11-18 01:45:36,995 - ERROR - 向量搜索失败: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:45:36,996 - ERROR - 错误详情: MilvusException: <MilvusException: (code=1100, message=invalid parameter)>
2025-11-18 01:45:36,996 - WARNING - 未召回到相关文档，直接生成回答
2025-11-18 01:45:36,996 - INFO - 调用大模型API: http://127.0.0.1:6662/v1/chat/completions
2025-11-18 01:45:36,996 - INFO - 请求内容: 请回答：气温变化趋势...
2025-11-18 02:05:59,997 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-18 02:06:00,623 - INFO - 集合包含 101 个实体
2025-11-18 02:06:00,624 - INFO - 成功连接到Milvus Lite集合: intention
2025-11-18 02:06:00,670 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://137.4.5.110:5000
2025-11-18 02:06:00,670 - INFO - [33mPress CTRL+C to quit[0m
2025-11-18 02:06:00,673 - INFO -  * Restarting with stat
2025-11-18 02:06:02,010 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-18 02:06:02,100 - ERROR - Open /home/jovyan/intention_correction/milvus.db failed, the file has been opened by another program
2025-11-18 02:06:02,101 - ERROR - 连接Milvus Lite失败: <ConnectionConfigException: (code=1, message=Open local milvus failed)>
2025-11-18 02:06:02,119 - WARNING -  * Debugger is active!
2025-11-18 02:06:02,132 - INFO -  * Debugger PIN: 131-384-954
2025-11-18 02:15:27,440 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-18 02:15:28,068 - INFO - 集合包含 101 个实体
2025-11-18 02:15:28,068 - INFO - 成功连接到Milvus Lite集合: intention
2025-11-18 02:15:28,091 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://137.4.5.110:5000
2025-11-18 02:15:28,091 - INFO - [33mPress CTRL+C to quit[0m
2025-11-18 02:15:28,092 - INFO -  * Restarting with stat
2025-11-18 02:15:29,434 - INFO - 正在连接Milvus Lite数据库: ./milvus.db
2025-11-18 02:15:29,524 - ERROR - Open /home/jovyan/intention_correction/milvus.db failed, the file has been opened by another program
2025-11-18 02:15:29,525 - ERROR - 连接Milvus Lite失败: <ConnectionConfigException: (code=1, message=Open local milvus failed)>
2025-11-18 02:15:29,543 - WARNING -  * Debugger is active!
2025-11-18 02:15:29,544 - INFO -  * Debugger PIN: 131-384-954
2025-11-18 02:16:10,155 - INFO - 成功连接到MilvusLite: ./milvus.db
2025-11-18 02:16:10,157 - INFO - 集合 intention 已存在
2025-11-18 02:16:10,160 - INFO - 集合索引已存在
2025-11-18 02:16:10,160 - INFO - 集合 intention 准备就绪
2025-11-18 02:16:10,161 - INFO - 开始导入意图识别训练数据到Milvus
2025-11-18 02:16:10,163 - INFO - 成功加载 101 条意图识别训练数据
2025-11-18 02:16:10,163 - INFO - 开始批量插入数据到Milvus，总记录数: 101，批次大小: 50
2025-11-18 02:16:10,163 - INFO - 处理批次 1，记录数: 50
2025-11-18 02:16:10,217 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,261 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,304 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,348 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,389 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,433 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,476 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,518 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,563 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,606 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,650 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,694 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,737 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,781 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,824 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,868 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,912 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,956 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:10,999 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,044 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,087 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,130 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,173 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,217 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,269 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,314 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,358 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,402 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,446 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,492 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,538 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,588 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,631 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,675 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,724 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,772 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,819 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,862 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,904 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,948 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:11,990 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:12,037 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:12,082 - INFO - 成功获取文本embedding，维度: 1024
2025-11-18 02:16:12,125 - INFO - 成功获取文本embedding，维度: 1024
